,Año,Clave_Ent,Cve. Municipio,Tipo de delito,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
1208,0,1,12,2,34,33,36,14,23,15,27,26,27,31,25,19
1209,0,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0
1210,0,1,12,19,1,16,21,4,3,2,5,4,6,6,7,4
1211,0,1,12,37,16,21,11,12,6,10,4,14,8,14,9,12
1212,0,1,12,36,8,7,11,8,4,4,6,5,7,8,4,3
1213,0,1,12,20,0,0,0,0,0,0,0,0,0,0,0,0
1214,0,1,12,29,5,7,11,5,3,10,8,4,10,10,5,1
1215,0,1,12,32,9,8,9,9,7,6,10,11,4,10,7,10
1216,0,1,12,32,83,77,74,55,54,65,68,75,71,75,71,64
1217,0,1,12,32,21,18,15,21,18,15,20,17,16,25,23,18
1218,0,1,12,32,88,81,80,72,65,81,79,85,84,90,87,82
1219,0,1,12,32,1,2,1,2,2,4,4,1,0,2,3,1
1220,0,1,12,32,15,14,21,7,15,11,13,7,11,15,12,14
1221,0,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0
1222,0,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0
1223,0,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0
1224,0,1,12,32,1,0,0,0,0,0,0,0,0,0,1,0
1225,0,1,12,32,0,2,3,2,0,1,1,1,0,0,1,3
1226,0,1,12,32,0,0,0,0,0,0,0,0,0,1,1,0
1227,0,1,12,32,53,62,62,43,42,43,38,43,59,57,42,52
1228,0,1,12,32,56,52,56,30,31,40,37,46,52,48,52,49
1229,0,1,12,32,0,0,1,0,0,0,1,0,0,0,0,0
1230,0,1,12,32,0,0,0,0,1,0,0,0,0,0,0,0
1231,0,1,12,32,1,0,0,0,0,0,0,0,0,0,0,0
1232,0,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0
1233,0,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0
1234,0,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0
1235,0,1,12,32,0,1,1,1,0,0,0,0,0,0,0,0
1236,0,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0
1237,0,1,12,32,1,1,0,0,0,0,0,0,0,0,0,0
1238,0,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0
1239,0,1,12,32,70,67,70,59,49,42,45,63,62,60,60,68
1240,0,1,12,32,49,27,46,34,46,31,55,40,28,49,33,44
1241,0,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0
1242,0,1,12,32,0,7,0,0,1,2,2,0,0,0,0,2
1243,0,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0
1244,0,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0
1245,0,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0
1246,0,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0
1247,0,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0
1248,0,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0
1249,0,1,12,32,43,31,36,16,14,22,15,24,30,20,24,29
1250,0,1,12,32,87,83,83,70,66,78,82,88,89,93,85,80
1251,0,1,12,17,51,45,34,14,28,26,49,47,54,65,55,58
1252,0,1,12,1,19,15,12,7,12,13,26,23,29,17,12,15
1253,0,1,12,13,7,7,12,0,1,3,5,3,5,7,6,2
1254,0,1,12,8,89,86,89,66,72,86,88,92,92,97,91,84
1255,0,1,12,10,20,26,31,12,16,28,39,38,42,40,48,34
1256,0,1,12,24,38,28,32,17,23,25,36,33,37,27,39,28
1257,0,1,12,39,94,89,91,76,75,89,90,94,93,98,89,87
1258,0,1,12,38,0,0,0,0,0,0,0,0,0,0,0,0
1259,0,1,12,21,7,10,21,3,1,11,17,16,25,28,29,16
1260,0,1,12,25,21,10,28,7,14,15,19,14,17,21,24,17
1261,0,1,12,7,29,37,37,23,10,20,26,28,25,23,21,12
1262,0,1,12,34,0,1,0,0,0,2,0,1,0,0,0,4
1263,0,1,12,26,4,1,3,1,2,4,1,2,2,2,2,1
1264,0,1,12,23,91,85,76,58,59,56,63,60,63,73,57,59
1265,0,1,12,5,74,77,84,61,58,76,72,86,85,89,81,73
1266,0,1,12,4,81,78,78,73,69,75,81,83,73,80,65,67
1267,0,1,12,12,0,0,0,0,1,0,0,0,0,1,0,0
1268,0,1,12,14,2,6,2,2,0,2,2,4,1,3,3,5
1269,0,1,12,15,7,11,6,3,2,2,19,22,12,9,12,7
1270,0,1,12,6,1,0,0,1,0,0,0,1,1,0,0,0
1271,0,1,12,9,34,32,17,7,10,7,17,21,19,29,15,13
1272,0,1,12,11,0,0,0,0,0,0,0,0,0,0,0,1
1273,0,1,12,27,97,90,92,77,76,84,89,93,91,96,90,83
1274,0,1,13,18,5,6,3,2,8,11,7,13,8,13,10,17
1275,0,1,13,18,0,1,1,1,1,1,0,2,0,0,2,1
1276,0,1,13,18,1,0,1,0,0,0,1,1,0,0,0,1
1277,0,1,13,18,0,0,2,0,0,0,2,0,1,1,0,0
1278,0,1,13,18,0,0,0,0,0,0,0,0,0,0,0,0
1279,0,1,13,18,0,0,0,0,0,0,0,0,0,0,0,0
1280,0,1,13,18,1,1,4,2,8,1,2,3,5,0,4,2
1281,0,1,13,18,0,0,0,0,0,0,0,0,0,0,0,0
1282,0,1,13,18,0,0,0,0,0,0,0,0,0,0,0,0
1283,0,1,13,22,2,1,0,2,1,0,2,3,1,0,0,2
1284,0,1,13,22,1,2,0,2,1,0,3,1,1,2,1,0
1285,0,1,13,22,1,1,0,4,3,3,2,4,3,3,1,0
1286,0,1,13,22,17,14,23,15,20,25,25,23,25,17,12,10
1287,0,1,13,22,0,0,0,0,0,0,0,0,0,0,0,0
1288,0,1,13,22,0,0,0,0,0,0,0,0,0,0,0,0
1289,0,1,13,22,1,0,0,0,0,1,0,1,0,0,0,0
1290,0,1,13,22,0,0,0,0,0,0,0,0,0,0,0,0
1291,0,1,13,22,4,9,4,5,6,1,3,4,2,4,6,0
1292,0,1,13,16,0,0,0,0,0,0,0,0,0,0,0,0
1293,0,1,13,16,0,0,0,0,0,0,0,0,0,0,0,0
1294,0,1,13,16,0,0,0,0,0,0,0,0,0,0,0,0
1295,0,1,13,16,0,0,0,0,0,0,0,0,0,0,0,0
1296,0,1,13,0,0,2,1,0,0,0,0,0,0,1,0,0
1297,0,1,13,30,6,11,13,5,21,12,5,15,19,9,7,19
1298,0,1,13,33,0,1,0,0,0,0,0,0,0,0,0,0
1299,0,1,13,33,0,0,0,0,0,0,0,0,0,0,0,0
1300,0,1,13,33,0,0,0,0,0,0,0,0,0,0,0,0
1301,0,1,13,33,0,0,0,0,0,0,0,0,0,0,0,0
1302,0,1,13,33,0,0,0,0,0,0,0,0,0,0,0,0
1303,0,1,13,35,0,0,0,0,0,0,0,0,0,0,0,0
1304,0,1,13,31,0,0,0,0,0,0,0,0,0,0,0,0
1305,0,1,13,28,4,4,5,0,2,1,3,6,5,2,6,3
1306,0,1,13,2,4,17,3,1,2,2,4,7,3,3,0,1
1307,0,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0
1308,0,1,13,19,2,1,1,1,0,2,1,0,0,1,1,2
1309,0,1,13,37,1,4,1,1,2,0,3,1,1,2,0,1
1310,0,1,13,36,0,1,0,0,0,0,1,1,1,1,0,1
1311,0,1,13,20,0,0,0,0,0,0,0,0,0,0,0,0
1312,0,1,13,29,0,0,0,0,1,1,1,1,0,0,0,0
1313,0,1,13,32,2,0,1,1,0,0,0,2,1,1,0,0
1314,0,1,13,32,17,10,19,21,18,12,12,16,11,11,10,7
1315,0,1,13,32,1,3,2,0,1,1,5,2,2,2,2,5
1316,0,1,13,32,36,31,29,26,22,12,11,15,11,7,17,13
1317,0,1,13,32,0,0,1,0,0,0,0,0,1,0,0,1
1318,0,1,13,32,3,5,2,0,1,0,1,1,0,0,1,1
1319,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1320,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1321,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1322,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1323,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1324,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1325,0,1,13,32,7,9,6,6,2,4,4,9,6,2,4,3
1326,0,1,13,32,8,3,7,7,4,12,4,11,2,8,5,3
1327,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1328,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1329,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1330,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1331,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1332,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1333,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1334,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1335,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1336,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1337,0,1,13,32,19,2,1,2,4,3,2,2,0,3,3,8
1338,0,1,13,32,5,2,5,3,1,4,1,4,1,2,1,3
1339,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1340,0,1,13,32,0,0,0,0,0,0,1,0,0,0,0,0
1341,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1342,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1343,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1344,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1345,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1346,0,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0
1347,0,1,13,32,2,3,4,0,2,2,1,1,3,1,3,0
1348,0,1,13,32,10,22,27,18,13,17,22,12,6,10,9,14
1349,0,1,13,17,4,3,2,1,3,1,5,3,12,9,5,5
1350,0,1,13,1,1,0,3,0,2,3,0,0,1,3,1,1
1351,0,1,13,13,0,1,0,0,0,0,1,0,1,0,1,0
1352,0,1,13,8,25,20,22,18,29,30,40,41,26,29,27,36
1353,0,1,13,10,3,3,1,1,1,3,8,9,7,7,4,8
1354,0,1,13,24,4,1,3,1,1,4,1,2,1,6,1,1
1355,0,1,13,39,47,50,48,43,39,57,58,58,53,56,39,38
1356,0,1,13,38,0,0,0,0,0,0,0,0,0,0,0,0
1357,0,1,13,21,1,1,1,1,0,4,1,3,2,3,3,6
1358,0,1,13,25,1,0,2,2,2,2,2,2,2,1,0,3
1359,0,1,13,7,1,1,0,0,1,1,0,1,0,1,0,0
1360,0,1,13,34,0,0,0,0,0,0,0,0,1,0,0,0
1361,0,1,13,26,0,0,0,0,0,0,0,0,1,0,0,0
1362,0,1,13,23,12,16,10,7,6,3,9,11,6,11,18,17
1363,0,1,13,5,7,7,9,7,12,17,21,16,6,11,9,8
1364,0,1,13,4,8,5,2,6,5,8,7,6,6,5,5,9
1365,0,1,13,12,0,0,0,0,0,0,0,0,0,0,0,0
1366,0,1,13,14,0,0,0,0,0,0,0,1,0,1,1,0
1367,0,1,13,15,0,0,0,1,3,2,0,0,1,2,0,0
1368,0,1,13,6,1,0,0,0,0,0,0,0,1,0,1,0
1369,0,1,13,9,3,6,0,1,5,3,5,5,2,5,3,2
1370,0,1,13,11,0,0,0,0,0,0,0,0,0,0,0,0
1371,0,1,13,27,18,14,8,8,18,15,23,19,19,14,12,9
1372,0,1,14,18,74,63,67,68,63,67,73,77,69,68,73,61
1373,0,1,14,18,9,8,8,9,9,15,10,10,8,10,7,5
1374,0,1,14,18,25,20,24,19,22,18,32,24,24,21,11,14
1375,0,1,14,18,5,10,6,5,10,4,14,13,7,18,22,45
1376,0,1,14,18,0,0,0,0,0,0,0,0,0,0,0,0
1377,0,1,14,18,0,0,0,0,0,0,0,0,0,0,0,0
1378,0,1,14,18,17,22,14,8,5,9,11,14,19,24,15,13
1379,0,1,14,18,1,1,1,1,0,0,0,0,0,0,0,0
1380,0,1,14,18,0,0,0,0,0,0,3,1,0,0,0,1
1381,0,1,14,22,11,15,9,11,15,8,12,4,9,12,7,5
1382,0,1,14,22,11,14,11,5,21,18,21,30,21,19,12,7
1383,0,1,14,22,24,17,27,13,9,8,12,20,17,17,25,33
1384,0,1,14,22,77,76,74,55,61,79,83,88,84,87,76,66
1385,0,1,14,22,1,0,0,0,1,0,1,0,1,1,1,0
1386,0,1,14,22,0,2,0,0,0,1,0,0,0,0,0,0
1387,0,1,14,22,14,18,19,6,4,8,10,17,12,11,15,14
1388,0,1,14,22,10,3,8,3,6,1,3,4,2,0,3,4
1389,0,1,14,22,60,57,52,29,17,43,38,39,46,53,50,40
1390,0,1,14,16,0,0,0,0,2,3,0,1,0,0,0,0
1391,0,1,14,16,1,1,0,1,0,0,0,0,0,0,0,0
1392,0,1,14,16,0,2,0,1,1,2,0,0,1,0,0,1
1393,0,1,14,16,0,0,1,0,0,0,0,0,0,0,0,0
1394,0,1,14,0,0,0,1,0,1,2,0,1,0,0,0,0
1395,0,1,14,30,57,48,55,52,51,64,61,74,67,68,58,52
1396,0,1,14,33,0,2,1,2,1,0,0,0,1,1,1,0
1397,0,1,14,33,0,0,0,0,0,0,0,0,0,0,0,0
1398,0,1,14,33,0,0,0,0,0,0,0,0,0,0,0,0
1399,0,1,14,33,0,0,0,0,0,0,0,0,0,0,0,0
1400,0,1,14,33,0,0,0,0,0,0,0,0,0,0,0,0
1401,0,1,14,35,0,0,0,0,0,0,0,0,0,1,0,1
1402,0,1,14,31,0,0,0,0,0,0,0,0,0,0,0,0
1403,0,1,14,28,22,29,12,11,25,18,20,21,12,21,10,17
1404,0,1,14,2,54,53,53,23,33,52,46,63,48,41,30,42
1405,0,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0
1406,0,1,14,19,2,11,12,1,3,7,12,5,7,5,5,3
1407,0,1,14,37,17,25,25,13,23,22,28,30,23,31,13,17
1408,0,1,14,36,23,20,21,13,6,13,15,16,11,17,11,6
1409,0,1,14,20,0,0,0,0,0,0,0,0,0,0,0,0
1410,0,1,14,29,14,7,10,6,7,6,11,14,11,10,5,8
1411,0,1,14,32,14,13,16,6,12,12,12,10,8,18,5,6
1412,0,1,14,32,68,60,63,40,31,62,65,45,58,54,55,46
1413,0,1,14,32,64,60,62,48,47,55,60,49,60,61,69,60
1414,0,1,14,32,98,91,94,79,78,92,91,95,94,99,92,89
1415,0,1,14,32,7,12,6,8,8,7,5,4,7,6,6,1
1416,0,1,14,32,19,17,15,15,22,12,14,14,12,23,17,13
1417,0,1,14,32,0,0,0,0,0,0,0,0,0,0,0,0
1418,0,1,14,32,0,0,0,0,0,0,0,0,0,0,0,0
1419,0,1,14,32,0,0,0,0,0,0,0,0,0,0,0,0
1420,0,1,14,32,4,4,8,3,7,4,0,1,2,4,2,3
1421,0,1,14,32,2,0,0,1,0,2,4,0,1,0,2,2
1422,0,1,14,32,0,0,0,0,0,0,0,0,0,2,0,0
1423,0,1,14,32,78,72,72,52,55,71,71,76,77,78,77,74
1424,0,1,14,32,51,44,41,20,25,18,36,44,31,41,42,48
1425,0,1,14,32,0,0,0,0,0,0,0,0,1,0,0,0
1426,0,1,14,32,0,0,0,0,0,0,0,0,0,0,0,0
1427,0,1,14,32,2,0,0,0,1,0,0,0,0,0,0,0
1428,0,1,14,32,0,0,0,0,0,0,0,0,0,0,0,0
1429,0,1,14,32,1,2,2,0,1,0,1,0,0,0,0,0
1430,0,1,14,32,1,0,0,0,0,0,0,0,0,0,0,0
1431,0,1,14,32,0,0,1,1,0,0,0,0,0,0,0,1
1432,0,1,14,32,0,0,0,0,0,0,0,0,0,0,0,0
1433,0,1,14,32,2,0,0,0,0,0,0,0,0,0,0,0
1434,0,1,14,32,0,0,0,0,0,0,0,0,0,0,0,0
1435,0,1,14,32,86,80,87,62,71,75,72,82,70,63,61,69
1436,0,1,14,32,18,25,34,33,34,40,38,34,17,20,9,21
1437,0,1,14,32,0,0,0,0,0,0,0,0,0,0,0,0
1438,0,1,14,32,2,0,0,0,0,0,2,0,0,0,0,0
1439,0,1,14,32,0,0,0,0,0,0,0,0,0,0,0,0
1440,0,1,14,32,0,0,0,0,0,0,0,0,0,0,0,0
1441,0,1,14,32,0,0,0,0,0,0,0,0,0,0,0,0
1442,0,1,14,32,0,0,0,0,0,0,0,0,0,0,0,0
1443,0,1,14,32,0,0,0,0,0,0,0,0,0,0,0,0
1444,0,1,14,32,0,0,0,0,0,0,0,0,0,0,0,0
1445,0,1,14,32,40,37,42,29,24,46,30,32,21,52,70,57
1446,0,1,14,32,75,74,71,53,56,73,77,72,75,76,79,78
1447,0,1,14,17,45,48,44,28,23,39,56,53,49,64,68,55
1448,0,1,14,1,19,12,17,7,6,12,16,20,15,25,26,11
1449,0,1,14,13,7,6,4,3,1,5,3,3,2,6,3,4
1450,0,1,14,8,93,84,85,65,67,85,85,91,88,94,88,85
1451,0,1,14,10,31,30,38,25,23,47,57,44,43,59,59,47
1452,0,1,14,24,26,34,17,19,23,23,33,29,23,29,30,24
1453,0,1,14,39,96,92,93,78,77,91,92,96,96,100,93,88
1454,0,1,14,38,0,0,0,0,0,0,0,0,0,0,0,0
1455,0,1,14,21,33,32,33,5,7,13,22,26,37,41,43,28
1456,0,1,14,25,10,9,16,11,14,13,17,19,18,26,28,19
1457,0,1,14,7,19,30,28,24,19,29,31,33,37,31,30,26
1458,0,1,14,34,0,3,0,12,6,4,5,5,4,1,2,2
1459,0,1,14,26,1,1,2,2,2,1,2,3,2,1,0,1
1460,0,1,14,23,99,93,95,80,79,93,93,97,95,101,94,90
1461,0,1,14,5,72,68,72,51,50,68,75,84,80,79,78,70
1462,0,1,14,4,21,24,20,16,19,19,26,27,27,26,17,20
1463,0,1,14,12,0,1,0,0,0,0,0,1,1,1,0,1
1464,0,1,14,14,4,7,1,0,0,1,4,1,4,7,0,1
1465,0,1,14,15,13,9,21,7,1,5,15,19,17,16,14,9
1466,0,1,14,6,2,2,0,0,1,2,1,2,1,1,0,0
1467,0,1,14,9,37,34,41,25,39,32,35,30,51,52,48,33
1468,0,1,14,11,0,0,0,0,0,0,0,0,0,0,0,0
1469,0,1,14,27,84,79,82,67,65,77,84,87,87,88,84,79
1470,0,1,15,18,2,5,10,20,15,8,6,7,11,9,4,3
1471,0,1,15,18,0,1,3,1,2,1,0,1,2,0,0,1
1472,0,1,15,18,1,2,1,1,1,1,1,1,0,1,0,1
1473,0,1,15,18,0,0,0,0,2,0,0,0,0,1,1,0
1474,0,1,15,18,0,0,0,0,0,0,0,0,0,0,0,0
1475,0,1,15,18,0,0,0,0,0,0,0,0,0,0,0,0
1476,0,1,15,18,1,1,1,0,0,0,0,1,7,3,1,3
1477,0,1,15,18,0,0,0,0,0,0,0,0,0,0,0,0
1478,0,1,15,18,0,0,0,0,0,0,2,0,0,0,0,0
1479,0,1,15,22,2,2,3,1,1,0,1,0,3,2,2,0
1480,0,1,15,22,0,1,1,1,0,2,0,2,3,2,0,1
1481,0,1,15,22,4,1,1,0,0,0,1,2,1,0,1,1
1482,0,1,15,22,7,10,11,10,19,23,16,15,18,14,10,11
1483,0,1,15,22,0,0,1,0,0,0,0,0,0,0,0,0
1484,0,1,15,22,0,0,0,0,0,0,0,0,0,0,0,0
1485,0,1,15,22,0,1,1,0,0,0,1,1,3,1,0,2
1486,0,1,15,22,0,1,0,0,0,0,0,0,0,0,0,0
1487,0,1,15,22,1,5,2,1,2,1,4,6,3,5,5,3
1488,0,1,15,16,0,0,0,0,0,0,0,0,0,0,0,0
1489,0,1,15,16,1,0,0,0,0,0,0,0,0,0,0,0
1490,0,1,15,16,0,0,0,0,0,0,0,1,0,0,0,0
1491,0,1,15,16,0,0,0,0,0,0,0,0,0,0,0,0
1492,0,1,15,0,0,1,0,0,0,0,1,1,0,2,0,0
1493,0,1,15,30,4,5,5,6,8,12,13,10,7,13,10,10
1494,0,1,15,33,0,0,0,0,0,0,0,0,1,0,1,0
1495,0,1,15,33,0,0,0,0,0,0,0,0,0,0,0,0
1496,0,1,15,33,0,0,0,0,0,0,0,0,0,0,0,0
1497,0,1,15,33,0,0,0,0,0,0,0,0,0,0,0,0
1498,0,1,15,33,0,0,0,0,0,0,0,0,0,0,0,0
1499,0,1,15,35,0,0,0,0,0,0,0,0,0,0,0,0
1500,0,1,15,31,0,0,0,0,0,0,0,0,0,0,0,0
1501,0,1,15,28,2,2,6,5,2,1,3,5,4,1,1,0
1502,0,1,15,2,9,15,4,1,4,6,5,5,7,13,3,1
1503,0,1,15,3,0,0,0,0,0,0,0,0,0,0,0,0
1504,0,1,15,19,2,1,0,0,1,0,1,1,3,0,0,1
1505,0,1,15,37,4,2,2,0,1,1,1,3,4,2,1,1
1506,0,1,15,36,2,0,1,1,0,0,0,0,0,0,1,2
1507,0,1,15,20,0,0,0,0,0,0,0,0,0,0,0,0
1508,0,1,15,29,1,1,0,0,1,0,0,1,4,1,1,1
1509,0,1,15,32,2,2,3,1,2,1,0,0,0,2,0,0
1510,0,1,15,32,35,25,33,16,20,20,24,26,12,15,21,19
1511,0,1,15,32,5,6,6,6,5,1,5,4,7,3,2,3
1512,0,1,15,32,48,43,49,36,34,35,46,32,33,44,45,39
1513,0,1,15,32,0,0,0,1,0,1,2,2,1,0,1,0
1514,0,1,15,32,3,3,1,0,2,2,1,0,2,3,3,4
1515,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1516,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1517,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1518,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1519,0,1,15,32,0,0,0,0,0,0,0,0,0,0,1,0
1520,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1521,0,1,15,32,3,2,7,5,3,2,9,6,4,6,7,5
1522,0,1,15,32,7,4,6,2,3,10,7,4,5,6,3,2
1523,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1524,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1525,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1526,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1527,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1528,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1529,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1530,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1531,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1532,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1533,0,1,15,32,7,12,10,8,3,4,7,0,3,8,2,5
1534,0,1,15,32,6,5,6,3,5,2,6,4,3,0,2,0
1535,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1536,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,1
1537,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1538,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1539,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1540,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1541,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1542,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0
1543,0,1,15,32,6,6,3,0,3,0,1,1,1,2,1,1
1544,0,1,15,32,15,19,13,14,19,14,21,12,10,14,13,14
1545,0,1,15,17,4,4,7,1,4,1,9,4,8,9,5,1
1546,0,1,15,1,0,3,2,0,3,1,0,2,0,1,1,0
1547,0,1,15,13,1,0,0,0,0,0,1,0,0,0,0,0
1548,0,1,15,8,23,19,15,19,15,27,29,37,27,32,21,27
1549,0,1,15,10,0,5,3,5,1,5,11,6,6,9,5,3
1550,0,1,15,24,4,2,0,2,2,2,4,6,3,2,2,3
1551,0,1,15,39,17,32,28,24,28,34,36,45,45,34,47,32
1552,0,1,15,38,0,0,0,0,0,0,0,0,0,0,0,0
1553,0,1,15,21,2,4,2,1,1,1,3,4,5,2,1,2
1554,0,1,15,25,3,2,2,0,0,3,2,0,1,4,1,2
1555,0,1,15,7,4,1,1,1,1,3,0,2,1,0,0,2
1556,0,1,15,34,0,0,0,0,1,0,0,0,0,0,0,0
1557,0,1,15,26,0,0,1,0,0,0,0,0,0,1,0,0
1558,0,1,15,23,14,4,4,0,0,3,0,0,0,0,0,0
1559,0,1,15,5,13,15,5,7,11,14,14,15,17,13,16,9
1560,0,1,15,4,4,7,6,1,6,2,10,8,6,15,13,10
1561,0,1,15,12,0,0,0,0,0,0,0,1,0,0,0,0
1562,0,1,15,14,0,1,0,0,0,0,0,0,0,0,0,0
1563,0,1,15,15,0,0,1,0,0,3,2,1,2,0,1,1
1564,0,1,15,6,0,0,0,0,0,0,0,1,0,0,0,0
1565,0,1,15,9,3,5,3,2,5,2,3,4,2,2,3,2
1566,0,1,15,11,0,0,0,0,0,0,0,0,0,0,0,0
1567,0,1,15,27,20,22,20,10,10,37,42,47,50,39,34,25
1568,0,2,16,18,0,0,0,0,0,0,0,1,0,0,0,1
1569,0,2,16,18,0,0,0,0,0,0,0,0,0,0,0,0
1570,0,2,16,18,0,0,0,0,0,0,0,0,0,0,0,0
1571,0,2,16,18,0,0,0,1,1,0,1,0,0,0,0,0
1572,0,2,16,18,0,0,0,0,0,0,0,0,0,0,0,0
1573,0,2,16,18,0,0,0,0,0,0,0,0,0,0,0,0
1574,0,2,16,18,0,2,0,1,0,1,2,1,1,0,0,0
1575,0,2,16,18,0,0,0,0,0,0,0,0,0,0,0,0
1576,0,2,16,18,0,0,0,0,0,0,0,0,0,0,0,0
1577,0,2,16,22,0,0,0,0,1,0,0,0,0,0,0,1
1578,0,2,16,22,0,0,0,1,0,0,0,0,0,3,0,0
1579,0,2,16,22,0,0,0,0,8,0,0,0,0,0,0,0
1580,0,2,16,22,8,14,5,4,0,12,11,7,16,6,13,7
1581,0,2,16,22,0,0,0,0,0,0,0,0,0,0,0,0
1582,0,2,16,22,0,0,0,0,0,0,0,0,0,0,0,0
1583,0,2,16,22,0,5,1,2,0,2,0,2,0,2,0,3
1584,0,2,16,22,0,0,0,0,0,0,0,0,0,0,0,0
1585,0,2,16,22,1,0,2,0,0,0,2,0,0,0,0,0
1586,0,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0
1587,0,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0
1588,0,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0
1589,0,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0
1590,0,2,16,0,0,0,0,1,0,0,0,0,1,0,1,0
1591,0,2,16,30,3,1,0,0,0,0,0,0,2,0,1,0
1592,0,2,16,33,0,0,0,0,0,0,0,0,0,0,0,0
1593,0,2,16,33,0,0,0,0,0,0,0,0,0,0,0,0
1594,0,2,16,33,0,0,0,0,1,0,0,0,0,0,0,0
1595,0,2,16,33,0,0,0,0,0,0,0,1,0,0,0,0
1596,0,2,16,33,0,0,0,0,0,0,0,0,0,0,0,0
1597,0,2,16,35,0,0,0,0,0,0,0,0,0,0,0,0
1598,0,2,16,31,0,0,0,0,0,0,0,0,0,0,0,0
1599,0,2,16,28,1,4,0,2,1,0,3,3,2,0,1,1
1600,0,2,16,2,4,3,4,1,0,1,4,5,1,6,2,0
1601,0,2,16,3,0,1,2,1,0,1,0,2,0,0,0,0
1602,0,2,16,19,0,0,0,0,0,0,0,0,0,0,0,0
1603,0,2,16,37,2,0,1,0,1,0,0,1,2,1,1,1
1604,0,2,16,36,0,0,0,0,1,0,0,0,1,1,0,0
